,entity_id,score,label_value,majority_race,poverty-rate
12609,170318070002,0.0,0.0,White,9.58-22.42
12614,170318070003,0.0,0.0,None,1.80-9.58
12619,170318070004,0.0,0.0,None,22.42-100.00
12624,170318071001,0.0,0.0,White,9.58-22.42
12629,170318071002,0.0,0.0,White,0.00-1.80
12634,170318071003,0.0,0.0,White,1.80-9.58
12639,170318072001,0.0,0.0,White,0.00-1.80
12644,170318072002,0.0,0.0,None,1.80-9.58
12649,170318072003,0.0,0.0,White,0.00-1.80
12654,170318072004,0.0,0.0,None,0.00-1.80
12659,170318072005,0.0,0.0,White,1.80-9.58
12664,170318073001,0.0,0.0,White,9.58-22.42
12669,170318073002,0.0,0.0,White,22.42-100.00
12674,170318073003,0.0,0.0,Asian,9.58-22.42
12679,170318073004,0.0,0.0,None,9.58-22.42
12684,170318073005,0.0,0.0,White,9.58-22.42
12689,170318074001,0.0,0.0,White,1.80-9.58
12694,170318074002,0.0,0.0,White,9.58-22.42
12699,170318074003,0.0,1.0,White,9.58-22.42
12704,170318074004,0.0,0.0,White,22.42-100.00
12709,170318074005,0.0,0.0,None,9.58-22.42
12714,170318075001,0.0,0.0,White,0.00-1.80
12719,170318075002,0.0,0.0,White,0.00-1.80
12724,170318075003,0.0,0.0,None,1.80-9.58
12729,170318076001,0.0,0.0,White,1.80-9.58
12734,170318076002,0.0,0.0,None,1.80-9.58
12739,170318076003,0.0,0.0,Asian,0.00-1.80
12744,170318076004,0.0,0.0,Asian,9.58-22.42
12749,170318076005,0.0,0.0,White,9.58-22.42
12754,170318077001,0.0,0.0,None,22.42-100.00
12759,170318077002,0.0,0.0,None,9.58-22.42
12764,170318077003,0.0,0.0,White,0.00-1.80
12769,170318077004,0.0,0.0,None,0.00-1.80
12774,170318078001,0.0,0.0,White,1.80-9.58
12779,170318078002,0.0,0.0,White,0.00-1.80
12784,170318079001,0.0,0.0,White,9.58-22.42
12789,170318079002,0.0,0.0,White,1.80-9.58
12794,170318079003,0.0,0.0,White,1.80-9.58
12799,170318080011,0.0,0.0,White,0.00-1.80
12804,170318080012,0.0,0.0,None,9.58-22.42
12809,170318080013,0.0,0.0,White,1.80-9.58
12814,170318080021,0.0,0.0,White,1.80-9.58
12819,170318080022,0.0,0.0,White,0.00-1.80
12824,170318080023,0.0,0.0,White,1.80-9.58
12829,170318080024,0.0,0.0,Asian,1.80-9.58
12834,170318081001,0.0,0.0,White,1.80-9.58
12839,170318081002,0.0,0.0,White,9.58-22.42
12844,170318082001,0.0,0.0,White,1.80-9.58
12849,170318082002,0.0,0.0,White,1.80-9.58
12854,170318082003,0.0,0.0,White,9.58-22.42
12859,170318083011,0.0,0.0,White,0.00-1.80
12864,170318083012,0.0,0.0,White,22.42-100.00
12869,170318083013,0.0,0.0,None,0.00-1.80
12874,170318083014,0.0,0.0,None,0.00-1.80
12879,170318083021,0.0,0.0,White,0.00-1.80
12884,170318083022,0.0,0.0,White,1.80-9.58
12889,170318083023,0.0,0.0,None,1.80-9.58
12894,170318084001,0.0,0.0,White,1.80-9.58
12899,170318084002,0.0,0.0,White,1.80-9.58
12904,170318084003,0.0,0.0,White,1.80-9.58
12909,170318085001,0.0,0.0,White,1.80-9.58
12914,170318085002,0.0,0.0,White,0.00-1.80
12919,170318085003,0.0,0.0,White,0.00-1.80
12924,170318085004,0.0,0.0,White,9.58-22.42
12929,170318086001,0.0,0.0,White,0.00-1.80
12934,170318086002,0.0,0.0,White,1.80-9.58
12939,170318087021,0.0,0.0,White,1.80-9.58
12944,170318087022,0.0,0.0,None,0.00-1.80
12949,170318088001,0.0,0.0,White,0.00-1.80
12954,170318088002,0.0,0.0,White,1.80-9.58
12959,170318089001,0.0,0.0,White,1.80-9.58
12964,170318089002,0.0,0.0,White,1.80-9.58
12969,170318089003,0.0,0.0,White,1.80-9.58
12974,170318090001,0.0,0.0,White,0.00-1.80
12979,170318090002,0.0,0.0,White,0.00-1.80
12984,170318090003,0.0,0.0,White,0.00-1.80
12989,170318090004,0.0,0.0,White,0.00-1.80
12994,170318091001,0.0,0.0,White,1.80-9.58
12999,170318091002,0.0,0.0,White,0.00-1.80
13004,170318091003,0.0,0.0,White,1.80-9.58
13009,170318092001,0.0,0.0,African-American,9.58-22.42
13014,170318092002,0.0,1.0,African-American,1.80-9.58
13019,170318092003,0.0,0.0,None,9.58-22.42
13024,170318092004,0.0,0.0,African-American,9.58-22.42
13029,170318093001,0.0,0.0,White,0.00-1.80
13034,170318093002,0.0,0.0,White,1.80-9.58
13039,170318093003,0.0,0.0,White,9.58-22.42
13044,170318094001,0.0,0.0,White,0.00-1.80
13049,170318094002,0.0,0.0,White,0.00-1.80
13054,170318094003,0.0,0.0,White,1.80-9.58
13059,170318094004,0.0,0.0,White,22.42-100.00
13064,170318095001,0.0,0.0,White,1.80-9.58
13069,170318095002,0.0,0.0,White,9.58-22.42
13074,170318095003,0.0,0.0,White,1.80-9.58
13079,170318096001,0.0,0.0,White,0.00-1.80
13084,170318096002,0.0,0.0,None,9.58-22.42
13089,170318096003,0.0,0.0,African-American,9.58-22.42
13094,170318097001,0.0,0.0,White,1.80-9.58
13099,170318097002,0.0,0.0,None,1.80-9.58
13104,170318097003,0.0,0.0,African-American,0.00-1.80
13109,170318098001,0.0,0.0,White,1.80-9.58
13114,170318098002,0.0,0.0,White,1.80-9.58
13119,170318099001,0.0,0.0,White,1.80-9.58
13124,170318100001,0.0,0.0,White,9.58-22.42
13129,170318100002,0.0,0.0,White,1.80-9.58
13134,170318100003,0.0,0.0,White,22.42-100.00
13139,170318101001,0.0,0.0,White,9.58-22.42
13144,170318101002,0.0,0.0,White,9.58-22.42
13149,170318101003,0.0,0.0,White,9.58-22.42
13154,170318101004,0.0,0.0,White,0.00-1.80
13159,170318101005,0.0,0.0,White,1.80-9.58
13164,170318102001,0.0,0.0,None,0.00-1.80
13169,170318102002,0.0,0.0,None,0.00-1.80
13174,170318102003,0.0,0.0,African-American,9.58-22.42
13179,170318102004,0.0,0.0,None,22.42-100.00
13184,170318102005,0.0,0.0,White,0.00-1.80
13189,170318102006,0.0,0.0,African-American,0.00-1.80
13194,170318103011,0.0,0.0,None,1.80-9.58
13199,170318103012,0.0,0.0,None,0.00-1.80
13204,170318103013,0.0,0.0,None,1.80-9.58
13209,170318103014,0.0,0.0,None,0.00-1.80
13214,170318103021,0.0,0.0,White,1.80-9.58
13219,170318103022,0.0,0.0,None,9.58-22.42
13224,170318103023,0.0,0.0,White,0.00-1.80
13229,170318104001,0.0,0.0,White,9.58-22.42
13234,170318104002,0.0,0.0,White,0.00-1.80
13239,170318104003,0.0,0.0,White,1.80-9.58
13244,170318104004,0.0,0.0,White,9.58-22.42
13249,170318105011,0.0,0.0,White,0.00-1.80
13254,170318105012,0.0,0.0,White,9.58-22.42
13259,170318105013,0.0,0.0,White,0.00-1.80
13264,170318105014,0.0,0.0,White,1.80-9.58
13269,170318105015,0.0,0.0,White,1.80-9.58
13274,170318105021,0.0,0.0,White,0.00-1.80
13279,170318105022,0.0,0.0,White,9.58-22.42
13284,170318105023,0.0,0.0,White,9.58-22.42
13289,170318105024,0.0,0.0,White,22.42-100.00
13294,170318105025,0.0,0.0,White,0.00-1.80
13299,170318106001,0.0,0.0,White,1.80-9.58
13304,170318106002,0.0,0.0,White,1.80-9.58
13309,170318106003,0.0,0.0,White,1.80-9.58
13314,170318107011,0.0,0.0,White,1.80-9.58
13319,170318107012,0.0,0.0,White,1.80-9.58
13324,170318107013,0.0,0.0,Hispanic,22.42-100.00
13329,170318107014,0.0,0.0,White,9.58-22.42
13334,170318107021,0.0,0.0,White,1.80-9.58
13339,170318107022,0.0,0.0,White,1.80-9.58
13344,170318107023,0.0,0.0,White,1.80-9.58
13349,170318108001,0.0,0.0,White,9.58-22.42
13354,170318108002,0.0,0.0,White,1.80-9.58
13359,170318108003,0.0,0.0,White,1.80-9.58
13364,170318108004,0.0,0.0,White,0.00-1.80
13369,170318109001,0.0,0.0,White,1.80-9.58
13374,170318109002,0.0,0.0,White,1.80-9.58
13379,170318109003,0.0,0.0,White,0.00-1.80
13384,170318109004,0.0,0.0,None,1.80-9.58
13389,170318109005,0.0,0.0,None,9.58-22.42
13394,170318110001,0.0,0.0,White,9.58-22.42
13399,170318110002,0.0,0.0,White,0.00-1.80
13404,170318110003,0.0,0.0,White,9.58-22.42
13409,170318110004,0.0,0.0,White,9.58-22.42
13414,170318110005,0.0,0.0,White,0.00-1.80
13419,170318111001,0.0,0.0,White,9.58-22.42
13424,170318111002,0.0,0.0,White,0.00-1.80
13429,170318111003,0.0,0.0,White,9.58-22.42
13434,170318111004,0.0,0.0,White,22.42-100.00
13439,170318111005,0.0,0.0,White,9.58-22.42
13444,170318112001,0.0,0.0,Hispanic,9.58-22.42
13449,170318112002,0.0,0.0,White,1.80-9.58
13454,170318112003,0.0,0.0,White,1.80-9.58
13459,170318112004,0.0,0.0,White,0.00-1.80
13464,170318112005,0.0,0.0,Hispanic,1.80-9.58
13469,170318113011,0.0,1.0,Hispanic,9.58-22.42
13474,170318113012,0.0,0.0,Hispanic,0.00-1.80
13479,170318113013,0.0,0.0,Hispanic,0.00-1.80
13484,170318113014,0.0,0.0,Hispanic,9.58-22.42
13489,170318113021,0.0,0.0,None,1.80-9.58
13494,170318113022,1.0,1.0,Hispanic,22.42-100.00
13499,170318114011,0.0,0.0,Hispanic,0.00-1.80
13504,170318114012,0.0,0.0,White,0.00-1.80
13509,170318114013,0.0,0.0,White,1.80-9.58
13514,170318114014,0.0,0.0,White,9.58-22.42
13519,170318114015,0.0,0.0,White,9.58-22.42
13524,170318114021,0.0,0.0,White,9.58-22.42
13529,170318114022,1.0,1.0,Hispanic,1.80-9.58
13534,170318114023,0.0,0.0,White,1.80-9.58
13539,170318115001,0.0,0.0,White,1.80-9.58
13544,170318115002,0.0,0.0,White,1.80-9.58
13549,170318115003,0.0,0.0,None,0.00-1.80
13554,170318115004,0.0,0.0,White,9.58-22.42
13559,170318116001,1.0,0.0,White,22.42-100.00
13564,170318116002,0.0,0.0,White,9.58-22.42
13569,170318116003,0.0,0.0,None,9.58-22.42
13574,170318116004,0.0,0.0,White,1.80-9.58
13579,170318117011,0.0,0.0,Hispanic,1.80-9.58
13584,170318117012,0.0,0.0,Hispanic,22.42-100.00
13589,170318117021,0.0,0.0,Hispanic,22.42-100.00
13594,170318117022,0.0,0.0,Hispanic,9.58-22.42
13599,170318117023,0.0,0.0,White,1.80-9.58
13604,170318118001,0.0,0.0,White,0.00-1.80
13609,170318118002,0.0,0.0,Hispanic,1.80-9.58
13614,170318118003,0.0,0.0,White,9.58-22.42
13619,170318118004,0.0,0.0,Hispanic,9.58-22.42
13624,170318119001,0.0,0.0,White,1.80-9.58
13629,170318119002,0.0,0.0,White,1.80-9.58
13634,170318119003,0.0,0.0,White,0.00-1.80
13639,170318119004,0.0,0.0,White,1.80-9.58
13644,170318120001,0.0,0.0,White,1.80-9.58
13649,170318120002,0.0,0.0,White,0.00-1.80
13654,170318120003,0.0,0.0,White,1.80-9.58
13659,170318120004,0.0,0.0,White,0.00-1.80
13664,170318120005,0.0,0.0,White,1.80-9.58
13669,170318120006,0.0,0.0,White,0.00-1.80
13674,170318121001,0.0,0.0,African-American,22.42-100.00
13679,170318121002,0.0,0.0,White,1.80-9.58
13684,170318121003,0.0,0.0,White,9.58-22.42
13689,170318121004,0.0,0.0,White,9.58-22.42
13694,170318121005,0.0,0.0,White,1.80-9.58
13699,170318122001,0.0,0.0,White,0.00-1.80
13704,170318122002,0.0,0.0,White,0.00-1.80
13709,170318122003,0.0,0.0,White,0.00-1.80
13714,170318122004,0.0,0.0,White,1.80-9.58
13719,170318123011,0.0,0.0,White,0.00-1.80
13724,170318123012,0.0,1.0,None,1.80-9.58
13729,170318123013,0.0,0.0,White,1.80-9.58
13734,170318123021,0.0,0.0,White,0.00-1.80
13739,170318123022,0.0,0.0,White,9.58-22.42
13744,170318123023,0.0,0.0,White,0.00-1.80
13749,170318124001,0.0,0.0,White,0.00-1.80
13754,170318124002,0.0,0.0,White,0.00-1.80
13759,170318124003,0.0,0.0,White,0.00-1.80
13764,170318125001,0.0,0.0,African-American,9.58-22.42
13769,170318125002,0.0,0.0,White,9.58-22.42
13774,170318125003,0.0,0.0,White,9.58-22.42
13779,170318125004,0.0,0.0,White,0.00-1.80
13784,170318126001,0.0,0.0,White,1.80-9.58
13789,170318126002,0.0,0.0,None,22.42-100.00
13794,170318126003,0.0,0.0,White,1.80-9.58
13799,170318126004,0.0,0.0,White,0.00-1.80
13804,170318127001,0.0,0.0,White,9.58-22.42
13809,170318127002,0.0,0.0,White,9.58-22.42
13814,170318127003,0.0,0.0,White,1.80-9.58
13819,170318128011,0.0,0.0,White,1.80-9.58
13824,170318128012,0.0,1.0,White,1.80-9.58
13829,170318128021,0.0,0.0,White,9.58-22.42
13834,170318128022,0.0,0.0,White,9.58-22.42
13839,170318128023,0.0,0.0,White,9.58-22.42
13844,170318129001,0.0,0.0,White,1.80-9.58
13849,170318129002,0.0,0.0,White,1.80-9.58
13854,170318129003,0.0,0.0,White,0.00-1.80
13859,170318129004,0.0,0.0,White,0.00-1.80
13864,170318130001,0.0,0.0,None,0.00-1.80
13869,170318130002,0.0,0.0,White,1.80-9.58
13874,170318130003,0.0,0.0,White,1.80-9.58
13879,170318130004,0.0,0.0,White,1.80-9.58
13884,170318130005,0.0,0.0,White,0.00-1.80
13889,170318131001,0.0,0.0,None,0.00-1.80
13894,170318131002,0.0,0.0,African-American,1.80-9.58
13899,170318131003,0.0,0.0,White,0.00-1.80
13904,170318131004,0.0,0.0,None,1.80-9.58
13909,170318131005,0.0,0.0,White,1.80-9.58
13914,170318132001,0.0,0.0,White,0.00-1.80
13919,170318132002,0.0,0.0,White,0.00-1.80
13924,170318132003,0.0,0.0,White,1.80-9.58
13929,170318132004,0.0,0.0,White,0.00-1.80
13934,170318132005,0.0,0.0,White,0.00-1.80
13939,170318133011,0.0,0.0,Hispanic,9.58-22.42
13944,170318133012,0.0,0.0,Hispanic,22.42-100.00
13949,170318133013,0.0,0.0,Hispanic,9.58-22.42
13954,170318133021,0.0,0.0,Hispanic,9.58-22.42
13959,170318133022,0.0,0.0,Hispanic,22.42-100.00
13964,170318134001,0.0,0.0,Hispanic,9.58-22.42
13969,170318134002,0.0,0.0,Hispanic,22.42-100.00
13974,170318134003,0.0,0.0,Hispanic,9.58-22.42
13979,170318134004,0.0,0.0,Hispanic,9.58-22.42
13984,170318134005,0.0,0.0,Hispanic,1.80-9.58
13989,170318134006,0.0,0.0,Hispanic,9.58-22.42
13994,170318135001,1.0,0.0,Hispanic,1.80-9.58
13999,170318135002,0.0,0.0,Hispanic,22.42-100.00
14004,170318135003,1.0,0.0,Hispanic,9.58-22.42
14009,170318135004,0.0,0.0,Hispanic,9.58-22.42
14014,170318135005,0.0,0.0,Hispanic,1.80-9.58
14019,170318136001,0.0,0.0,Hispanic,9.58-22.42
14024,170318136002,0.0,0.0,Hispanic,22.42-100.00
14029,170318136003,0.0,0.0,Hispanic,9.58-22.42
14034,170318137011,0.0,0.0,Hispanic,9.58-22.42
14039,170318137012,0.0,0.0,Hispanic,22.42-100.00
14044,170318137021,0.0,0.0,Hispanic,9.58-22.42
14049,170318137022,0.0,0.0,Hispanic,22.42-100.00
14054,170318137023,0.0,0.0,Hispanic,22.42-100.00
14059,170318137024,0.0,0.0,Hispanic,9.58-22.42
14064,170318138011,0.0,0.0,Hispanic,9.58-22.42
14069,170318138012,0.0,0.0,Hispanic,9.58-22.42
14074,170318138013,0.0,0.0,Hispanic,9.58-22.42
14079,170318138021,0.0,0.0,Hispanic,22.42-100.00
14084,170318138022,0.0,0.0,Hispanic,9.58-22.42
14089,170318138023,0.0,0.0,Hispanic,9.58-22.42
14094,170318138024,0.0,0.0,Hispanic,9.58-22.42
14099,170318139001,0.0,0.0,Hispanic,22.42-100.00
14104,170318139002,0.0,0.0,Hispanic,1.80-9.58
14109,170318139003,0.0,0.0,Hispanic,22.42-100.00
14114,170318139004,0.0,0.0,Hispanic,22.42-100.00
14119,170318139005,0.0,0.0,Hispanic,9.58-22.42
14124,170318140001,0.0,0.0,Hispanic,9.58-22.42
14129,170318140002,0.0,0.0,Hispanic,1.80-9.58
14134,170318140003,0.0,0.0,Hispanic,9.58-22.42
14139,170318140004,0.0,0.0,Hispanic,1.80-9.58
14144,170318141001,0.0,1.0,Hispanic,9.58-22.42
14149,170318141002,0.0,0.0,Hispanic,9.58-22.42
14154,170318141003,0.0,0.0,Hispanic,9.58-22.42
14159,170318142001,0.0,0.0,Hispanic,9.58-22.42
14164,170318142002,0.0,0.0,Hispanic,1.80-9.58
14169,170318142003,0.0,0.0,Hispanic,22.42-100.00
14174,170318142004,0.0,0.0,Hispanic,22.42-100.00
14179,170318142005,0.0,0.0,Hispanic,22.42-100.00
14184,170318142006,0.0,0.0,Hispanic,22.42-100.00
14189,170318143001,0.0,0.0,Hispanic,22.42-100.00
14194,170318143002,0.0,0.0,Hispanic,9.58-22.42
14199,170318144001,0.0,0.0,Hispanic,22.42-100.00
14204,170318144002,0.0,0.0,Hispanic,9.58-22.42
14209,170318144003,0.0,0.0,Hispanic,9.58-22.42
14214,170318144004,0.0,0.0,Hispanic,1.80-9.58
14219,170318144005,0.0,0.0,Hispanic,22.42-100.00
14224,170318144006,0.0,0.0,Hispanic,22.42-100.00
14229,170318145001,0.0,0.0,Hispanic,9.58-22.42
14234,170318145002,0.0,0.0,Hispanic,1.80-9.58
14239,170318145003,0.0,0.0,Hispanic,1.80-9.58
14244,170318146001,0.0,0.0,Hispanic,9.58-22.42
14249,170318146002,0.0,0.0,Hispanic,9.58-22.42
14254,170318146003,0.0,0.0,Hispanic,9.58-22.42
14259,170318146004,0.0,0.0,Hispanic,22.42-100.00
14264,170318146005,0.0,0.0,Hispanic,9.58-22.42
14269,170318147001,0.0,0.0,Hispanic,0.00-1.80
14274,170318147002,0.0,0.0,Hispanic,1.80-9.58
14279,170318147003,0.0,0.0,Hispanic,1.80-9.58
14284,170318147004,0.0,0.0,Hispanic,1.80-9.58
14289,170318147005,0.0,0.0,None,22.42-100.00
14294,170318148001,0.0,0.0,Hispanic,0.00-1.80
14299,170318148002,1.0,0.0,Hispanic,0.00-1.80
14304,170318148003,0.0,0.0,Hispanic,0.00-1.80
14309,170318148004,0.0,0.0,Hispanic,22.42-100.00
14314,170318148005,0.0,0.0,White,0.00-1.80
14319,170318149001,0.0,0.0,Hispanic,22.42-100.00
14324,170318149002,1.0,0.0,Hispanic,0.00-1.80
14329,170318149003,1.0,1.0,Hispanic,22.42-100.00
14334,170318149004,0.0,1.0,Hispanic,1.80-9.58
14339,170318150001,0.0,0.0,Hispanic,22.42-100.00
14344,170318150002,0.0,0.0,Hispanic,1.80-9.58
14349,170318150003,0.0,0.0,Hispanic,9.58-22.42
14354,170318151001,0.0,0.0,Hispanic,1.80-9.58
14359,170318151002,0.0,0.0,Hispanic,22.42-100.00
14364,170318151003,0.0,0.0,Hispanic,0.00-1.80
14369,170318152001,0.0,0.0,Hispanic,1.80-9.58
14374,170318152002,0.0,0.0,Hispanic,9.58-22.42
14379,170318152003,0.0,0.0,White,1.80-9.58
14384,170318152004,0.0,0.0,Hispanic,9.58-22.42
14389,170318152005,0.0,0.0,Hispanic,9.58-22.42
14394,170318153001,0.0,0.0,Hispanic,1.80-9.58
14399,170318153002,0.0,0.0,Hispanic,0.00-1.80
14404,170318153003,0.0,0.0,Hispanic,0.00-1.80
14409,170318153004,0.0,0.0,None,9.58-22.42
14414,170318154001,0.0,0.0,White,1.80-9.58
14419,170318154002,0.0,0.0,Hispanic,1.80-9.58
14424,170318154003,0.0,0.0,White,22.42-100.00
14429,170318154004,0.0,0.0,White,0.00-1.80
14434,170318155001,0.0,0.0,Hispanic,1.80-9.58
14439,170318155002,0.0,0.0,Hispanic,9.58-22.42
14444,170318155003,0.0,0.0,Hispanic,9.58-22.42
14449,170318155004,0.0,0.0,Hispanic,9.58-22.42
14454,170318155005,0.0,0.0,Hispanic,0.00-1.80
14459,170318155006,0.0,0.0,Hispanic,0.00-1.80
14464,170318155007,0.0,0.0,Hispanic,9.58-22.42
14469,170318156001,0.0,0.0,White,9.58-22.42
14474,170318156002,0.0,0.0,White,22.42-100.00
14479,170318156003,0.0,0.0,White,1.80-9.58
14484,170318156004,0.0,0.0,Hispanic,0.00-1.80
14489,170318156005,0.0,0.0,White,1.80-9.58
14494,170318157011,0.0,0.0,White,0.00-1.80
14499,170318157012,0.0,0.0,White,0.00-1.80
14504,170318157013,0.0,0.0,White,0.00-1.80
14509,170318157014,0.0,0.0,White,1.80-9.58
14514,170318157021,0.0,0.0,White,1.80-9.58
14519,170318157022,0.0,0.0,White,9.58-22.42
14524,170318157023,0.0,0.0,White,1.80-9.58
14529,170318157024,0.0,0.0,White,0.00-1.80
14534,170318157025,0.0,0.0,White,9.58-22.42
14539,170318158001,0.0,0.0,White,0.00-1.80
14544,170318159001,0.0,0.0,None,22.42-100.00
14549,170318159002,0.0,0.0,White,0.00-1.80
14554,170318159003,0.0,1.0,None,9.58-22.42
14559,170318160001,0.0,0.0,White,0.00-1.80
14564,170318160002,0.0,0.0,White,9.58-22.42
14569,170318160003,0.0,0.0,White,1.80-9.58
14574,170318161001,0.0,0.0,White,0.00-1.80
14579,170318161002,0.0,0.0,White,1.80-9.58
14584,170318161003,0.0,0.0,None,1.80-9.58
14589,170318161004,0.0,0.0,None,0.00-1.80
14594,170318161005,0.0,0.0,None,1.80-9.58
14599,170318161006,0.0,0.0,None,1.80-9.58
14604,170318162001,0.0,0.0,None,9.58-22.42
14609,170318162002,0.0,0.0,Hispanic,0.00-1.80
14614,170318162003,0.0,0.0,White,1.80-9.58
14619,170318163001,0.0,0.0,Hispanic,9.58-22.42
14624,170318163002,0.0,0.0,Hispanic,1.80-9.58
14629,170318163003,0.0,0.0,Hispanic,9.58-22.42
14634,170318163004,0.0,0.0,Hispanic,9.58-22.42
14639,170318164011,0.0,0.0,Hispanic,1.80-9.58
14644,170318164012,0.0,0.0,Hispanic,9.58-22.42
14649,170318164013,0.0,0.0,Hispanic,9.58-22.42
14654,170318164014,0.0,0.0,Hispanic,9.58-22.42
14659,170318164021,0.0,0.0,Hispanic,22.42-100.00
14664,170318164022,0.0,0.0,Hispanic,9.58-22.42
14669,170318164023,0.0,0.0,Hispanic,1.80-9.58
14674,170318164024,0.0,0.0,Hispanic,22.42-100.00
14679,170318165001,0.0,0.0,Hispanic,9.58-22.42
14684,170318165002,1.0,1.0,Hispanic,22.42-100.00
14689,170318165003,0.0,0.0,Hispanic,22.42-100.00
14694,170318166001,0.0,0.0,Hispanic,9.58-22.42
14699,170318166002,0.0,0.0,Hispanic,1.80-9.58
14704,170318166003,0.0,0.0,Hispanic,22.42-100.00
14709,170318167001,0.0,0.0,Hispanic,1.80-9.58
14714,170318167002,0.0,0.0,Hispanic,9.58-22.42
14719,170318168001,0.0,0.0,None,1.80-9.58
14724,170318168002,0.0,0.0,None,1.80-9.58
14729,170318168003,0.0,0.0,None,1.80-9.58
14734,170318168004,0.0,0.0,White,0.00-1.80
14739,170318169001,0.0,0.0,African-American,9.58-22.42
14744,170318169002,0.0,0.0,African-American,0.00-1.80
14749,170318169003,0.0,0.0,African-American,9.58-22.42
14754,170318169004,0.0,0.0,African-American,9.58-22.42
14759,170318170001,0.0,0.0,African-American,22.42-100.00
14764,170318170002,0.0,0.0,African-American,22.42-100.00
14769,170318170003,0.0,0.0,African-American,1.80-9.58
14774,170318170004,0.0,0.0,African-American,1.80-9.58
14779,170318170005,0.0,0.0,African-American,9.58-22.42
14784,170318171011,1.0,0.0,African-American,1.80-9.58
14789,170318171012,0.0,0.0,African-American,1.80-9.58
14794,170318171013,0.0,0.0,African-American,9.58-22.42
14799,170318171014,0.0,0.0,African-American,22.42-100.00
14804,170318171021,0.0,0.0,African-American,9.58-22.42
14809,170318171022,0.0,0.0,African-American,9.58-22.42
14814,170318171023,0.0,0.0,African-American,1.80-9.58
14819,170318172001,1.0,0.0,African-American,9.58-22.42
14824,170318172002,0.0,0.0,African-American,9.58-22.42
14829,170318172003,1.0,1.0,African-American,1.80-9.58
14834,170318172004,1.0,1.0,African-American,9.58-22.42
14839,170318173001,1.0,1.0,African-American,22.42-100.00
14844,170318174001,0.0,0.0,African-American,9.58-22.42
14849,170318174002,0.0,0.0,None,9.58-22.42
14854,170318174003,0.0,0.0,Hispanic,1.80-9.58
14859,170318175001,0.0,1.0,African-American,9.58-22.42
14864,170318175002,0.0,0.0,African-American,22.42-100.00
14869,170318175003,0.0,0.0,African-American,22.42-100.00
14874,170318175004,0.0,1.0,African-American,22.42-100.00
14879,170318176001,0.0,0.0,African-American,9.58-22.42
14884,170318176002,1.0,0.0,African-American,1.80-9.58
14889,170318176003,0.0,0.0,African-American,1.80-9.58
14894,170318177001,0.0,0.0,African-American,0.00-1.80
14899,170318177002,0.0,0.0,African-American,22.42-100.00
14904,170318177003,0.0,0.0,African-American,9.58-22.42
14909,170318177004,0.0,0.0,African-American,1.80-9.58
14914,170318179001,1.0,1.0,African-American,22.42-100.00
14919,170318179002,0.0,0.0,None,9.58-22.42
14924,170318179003,0.0,0.0,African-American,0.00-1.80
14929,170318179004,0.0,0.0,African-American,1.80-9.58
14934,170318179005,0.0,0.0,African-American,9.58-22.42
14939,170318180001,1.0,1.0,African-American,1.80-9.58
14944,170318180002,0.0,0.0,White,1.80-9.58
14949,170318180003,0.0,0.0,None,1.80-9.58
14954,170318181001,0.0,0.0,White,0.00-1.80
14959,170318181002,0.0,0.0,White,1.80-9.58
14964,170318182001,0.0,0.0,None,1.80-9.58
14969,170318182002,0.0,0.0,None,9.58-22.42
14974,170318182003,0.0,0.0,White,9.58-22.42
14979,170318182004,0.0,0.0,White,1.80-9.58
14984,170318183001,0.0,0.0,None,1.80-9.58
14989,170318183002,0.0,0.0,None,9.58-22.42
14994,170318183003,0.0,0.0,None,9.58-22.42
14999,170318183004,0.0,0.0,None,9.58-22.42
15004,170318184011,0.0,0.0,None,1.80-9.58
15009,170318184012,0.0,0.0,None,22.42-100.00
15014,170318184013,0.0,0.0,White,0.00-1.80
15019,170318184014,0.0,0.0,White,9.58-22.42
15024,170318184021,0.0,0.0,None,0.00-1.80
15029,170318184022,0.0,0.0,White,9.58-22.42
